date,time,district_code,district,accident_type,weather_state,vehicle_type,person_type,age_range,sex,injury_type,coordinate_x_utm,coordinate_y_utm,positive_alcohol,positive_drug,datetime,accidents,month,year,quarter,country,region,city,postal_code
2020-11-20 00:00:00,18:10:00,16,hortaleza,fall,clear,bicycle,driver,41 to 50,male,mild,445.283.211,4.482.253.597,0,0,2020-11-20 18:10:00,1,11,2020,4,spain,comunidad de madrid,madrid,28004
2020-11-21 00:00:00,23:30:00,6,tetuán,rear,unknown,bicycle,driver,51 to 60,male,unknown,440.435.714,4.478.617.918,0,0,2020-11-21 23:30:00,1,11,2020,4,spain,comunidad de madrid,madrid,28013
2020-11-22 00:00:00,9:25:00,9,moncloa-aravaca,lateral front collision,clear,bicycle,driver,31 to 40,male,mild,437.723.000,4.476.172.732,0,0,2020-11-22 09:25:00,1,11,2020,4,spain,comunidad de madrid,madrid,28011
2020-11-20 00:00:00,12:45:00,14,moratalaz,fall,clear,bicycle,driver,21 to 30,male,mild,446.630.285,4.473.532.474,0,0,2020-11-20 12:45:00,1,11,2020,4,spain,comunidad de madrid,madrid,28030
2020-11-23 00:00:00,10:00:00,14,moratalaz,lateral front collision,clear,epa bicycle,driver,21 to 30,female,mild,444.540.910,4.473.546.119,0,0,2020-11-23 10:00:00,1,11,2020,4,spain,comunidad de madrid,madrid,28030
2020-11-24 00:00:00,11:45:00,4,salamanca,rear,clear,epa bicycle,driver,31 to 40,male,unknown,441.523.424,4.474.771.191,0,0,2020-11-24 11:45:00,1,11,2020,4,spain,comunidad de madrid,madrid,28020
2020-11-24 00:00:00,12:30:00,3,retiro,run over a person,clear,bicycle,driver,51 to 60,female,low,442.560.423,4.473.740.797,0,0,2020-11-24 12:30:00,1,11,2020,4,spain,comunidad de madrid,madrid,28009
2020-11-24 00:00:00,12:30:00,3,retiro,run over a person,clear,bicycle,pedestrian,over 60,female,mild,442.560.423,4.473.740.797,0,0,2020-11-24 12:30:00,1,11,2020,4,spain,comunidad de madrid,madrid,28009
2020-11-24 00:00:00,16:35:00,7,chamberí,side collision,clear,epa bicycle,driver,41 to 50,female,mild,440.834.005,4.476.856.622,0,0,2020-11-24 16:35:00,1,11,2020,4,spain,comunidad de madrid,madrid,28010
2020-11-24 00:00:00,14:40:00,11,carabanchel,fall,clear,bicycle,driver,51 to 60,male,severe,438.910.903,4.471.899.390,0,0,2020-11-24 14:40:00,1,11,2020,4,spain,comunidad de madrid,madrid,28025
2020-11-24 00:00:00,8:40:00,8,fuencarral-el pardo,lateral front collision,clear,bicycle,driver,51 to 60,male,mild,443.631.067,4.485.431.130,0,0,2020-11-24 08:40:00,1,11,2020,4,spain,comunidad de madrid,madrid,28048
2020-11-26 00:00:00,12:00:00,1,centro,fall,light rain,bicycle,driver,31 to 40,female,mild,439.950.982,4.474.830.196,0,0,2020-11-26 12:00:00,1,11,2020,4,spain,comunidad de madrid,madrid,28012
2020-11-25 00:00:00,18:40:00,8,fuencarral-el pardo,fall,clear,bicycle,driver,over 60,male,mild,439.364.109,4.481.742.419,0,0,2020-11-25 18:40:00,1,11,2020,4,spain,comunidad de madrid,madrid,28048
2020-11-26 00:00:00,17:02:00,9,moncloa-aravaca,fall,light rain,bicycle,driver,younger than 21,male,mild,437.835.999,4.476.849.704,0,0,2020-11-26 17:02:00,1,11,2020,4,spain,comunidad de madrid,madrid,28011
2020-11-26 00:00:00,7:49:00,5,chamartín,front collision,light rain,bicycle,driver,31 to 40,female,mild,442.677.606,4.477.121.813,0,0,2020-11-26 07:49:00,1,11,2020,4,spain,comunidad de madrid,madrid,28036
2020-11-27 00:00:00,23:20:00,3,retiro,lateral front collision,clear,bicycle,driver,21 to 30,male,mild,442.239.070,4.473.177.783,0,0,2020-11-27 23:20:00,1,11,2020,4,spain,comunidad de madrid,madrid,28009
2020-11-28 00:00:00,15:38:00,11,carabanchel,lateral front collision,cloudy,bicycle,driver,31 to 40,male,mild,438.853.583,4.470.580.324,0,0,2020-11-28 15:38:00,1,11,2020,4,spain,comunidad de madrid,madrid,28025
2020-11-29 00:00:00,9:30:00,20,san blas-canillejas,side collision,cloudy,bicycle,driver,31 to 40,male,low,448.704.860,4.476.372.931,0,0,2020-11-29 09:30:00,1,11,2020,4,spain,comunidad de madrid,madrid,28022
2020-11-29 00:00:00,9:30:00,20,san blas-canillejas,side collision,cloudy,bicycle,driver,51 to 60,male,mild,448.704.860,4.476.372.931,0,0,2020-11-29 09:30:00,1,11,2020,4,spain,comunidad de madrid,madrid,28022
2020-11-29 00:00:00,9:30:00,20,san blas-canillejas,side collision,cloudy,bicycle,driver,unknown,unknown,unknown,448.704.860,4.476.372.931,0,0,2020-11-29 09:30:00,1,11,2020,4,spain,comunidad de madrid,madrid,28022
2020-11-28 00:00:00,13:20:00,16,hortaleza,front collision,clear,bicycle,driver,41 to 50,male,mild,445.503.691,4.482.589.760,0,0,2020-11-28 13:20:00,1,11,2020,4,spain,comunidad de madrid,madrid,28004
2020-11-29 00:00:00,12:30:00,2,arganzuela,fall,clear,bicycle,driver,41 to 50,male,mild,441.063.265,4.473.179.647,0,0,2020-11-29 12:30:00,1,11,2020,4,spain,comunidad de madrid,madrid,28005
2020-11-29 00:00:00,9:40:00,5,chamartín,fall,clear,bicycle,driver,51 to 60,male,mild,441.914.129,4.481.180.687,0,0,2020-11-29 09:40:00,1,11,2020,4,spain,comunidad de madrid,madrid,28036
2020-11-29 00:00:00,10:35:00,21,barajas,fall,light rain,bicycle,driver,41 to 50,male,mild,454.614.270,4.477.884.303,0,0,2020-11-29 10:35:00,1,11,2020,4,spain,comunidad de madrid,madrid,28042
2020-11-30 00:00:00,11:15:00,13,puente de vallecas,side collision,clear,bicycle,driver,51 to 60,male,mild,442.927.575,4.471.714.747,0,0,2020-11-30 11:15:00,1,11,2020,4,spain,comunidad de madrid,madrid,28053
2020-11-29 00:00:00,9:15:00,3,retiro,fall,clear,bicycle,driver,over 60,male,mild,442.317.136,4.474.111.951,0,0,2020-11-29 09:15:00,1,11,2020,4,spain,comunidad de madrid,madrid,28009
2020-11-29 00:00:00,9:15:00,3,retiro,fall,clear,bicycle,pedestrian,41 to 50,male,low,442.317.136,4.474.111.951,0,0,2020-11-29 09:15:00,1,11,2020,4,spain,comunidad de madrid,madrid,28009
2020-11-30 00:00:00,17:25:00,4,salamanca,rear,clear,bicycle,driver,31 to 40,female,severe,443.528.694,4.475.639.558,0,0,2020-11-30 17:25:00,1,11,2020,4,spain,comunidad de madrid,madrid,28020
2020-11-30 00:00:00,15:30:00,6,tetuán,side collision,clear,epa bicycle,driver,31 to 40,female,mild,440.276.181,4.477.684.072,0,0,2020-11-30 15:30:00,1,11,2020,4,spain,comunidad de madrid,madrid,28013
2020-11-29 00:00:00,14:45:00,1,centro,run over a person,clear,bicycle,driver,unknown,unknown,unknown,442.305.169,4.474.190.558,0,0,2020-11-29 14:45:00,1,11,2020,4,spain,comunidad de madrid,madrid,28012
2020-11-29 00:00:00,14:45:00,1,centro,run over a person,clear,bicycle,pedestrian,younger than 21,female,mild,442.305.169,4.474.190.558,0,0,2020-11-29 14:45:00,1,11,2020,4,spain,comunidad de madrid,madrid,28012
2020-11-29 00:00:00,11:20:00,8,fuencarral-el pardo,fall,unknown,bicycle,driver,41 to 50,male,mild,437.225.746,4.481.522.442,0,0,2020-11-29 11:20:00,1,11,2020,4,spain,comunidad de madrid,madrid,28048
2020-12-01 00:00:00,16:55:00,4,salamanca,fall,clear,bicycle,driver,41 to 50,male,mild,441.733.741,4.475.705.685,0,0,2020-12-01 16:55:00,1,12,2020,4,spain,comunidad de madrid,madrid,28020
2020-12-03 00:00:00,13:20:00,17,villaverde,lateral front collision,clear,bicycle,driver,over 60,male,mild,439.030.055,4.465.479.872,0,0,2020-12-03 13:20:00,1,12,2020,4,spain,comunidad de madrid,madrid,28021
2020-12-02 00:00:00,21:40:00,4,salamanca,side collision,clear,bicycle,driver,21 to 30,male,mild,441.479.917,4.475.251.501,0,0,2020-12-02 21:40:00,1,12,2020,4,spain,comunidad de madrid,madrid,28020
2020-12-02 00:00:00,19:15:00,5,chamartín,fall,clear,bicycle,driver,51 to 60,female,mild,442.427.861,4.476.976.100,0,0,2020-12-02 19:15:00,1,12,2020,4,spain,comunidad de madrid,madrid,28036
2020-12-03 00:00:00,20:15:00,2,arganzuela,run over a person,cloudy,bicycle,driver,21 to 30,male,mild,439.967.110,4.472.138.790,0,0,2020-12-03 20:15:00,1,12,2020,4,spain,comunidad de madrid,madrid,28005
2020-12-03 00:00:00,20:15:00,2,arganzuela,run over a person,cloudy,bicycle,pedestrian,21 to 30,female,mild,439.967.110,4.472.138.790,0,0,2020-12-03 20:15:00,1,12,2020,4,spain,comunidad de madrid,madrid,28005
2020-12-03 00:00:00,23:43:00,2,arganzuela,crash against fixed obstacle,clear,bicycle,driver,unknown,unknown,unknown,440.059.847,4.472.790.154,0,0,2020-12-03 23:43:00,1,12,2020,4,spain,comunidad de madrid,madrid,28005
2020-12-03 00:00:00,23:43:00,2,arganzuela,crash against fixed obstacle,clear,bicycle,driver,unknown,unknown,unknown,440.059.847,4.472.790.154,0,0,2020-12-03 23:43:00,1,12,2020,4,spain,comunidad de madrid,madrid,28005
2020-12-04 00:00:00,20:45:00,5,chamartín,rear,clear,bicycle,driver,21 to 30,male,mild,441.249.230,4.478.181.410,0,0,2020-12-04 20:45:00,1,12,2020,4,spain,comunidad de madrid,madrid,28036
2020-12-05 00:00:00,13:30:00,1,centro,side collision,clear,bicycle,driver,31 to 40,male,low,440.287.043,4.475.460.097,0,0,2020-12-05 13:30:00,1,12,2020,4,spain,comunidad de madrid,madrid,28012
2020-12-05 00:00:00,13:50:00,8,fuencarral-el pardo,fall,clear,bicycle,driver,31 to 40,male,mild,437.513.406,4.483.913.496,0,0,2020-12-05 13:50:00,1,12,2020,4,spain,comunidad de madrid,madrid,28048
2020-12-05 00:00:00,18:30:00,19,vicálvaro,fall,clear,bicycle,driver,31 to 40,male,mild,447.833.902,4.472.884.792,0,0,2020-12-05 18:30:00,1,12,2020,4,spain,comunidad de madrid,madrid,28052
2020-12-06 00:00:00,22:45:00,6,tetuán,rear,clear,bicycle,driver,31 to 40,male,severe,440.379.942,4.478.273.069,0,0,2020-12-06 22:45:00,1,12,2020,4,spain,comunidad de madrid,madrid,28013
2020-12-07 00:00:00,14:40:00,15,ciudad lineal,fall,cloudy,bicycle,driver,51 to 60,male,mild,445.211.222,4.475.304.609,0,0,2020-12-07 14:40:00,1,12,2020,4,spain,comunidad de madrid,madrid,28027
2020-12-08 00:00:00,0:15:00,21,barajas,lateral front collision,light rain,bicycle,driver,younger than 21,male,mild,450.285.127,4.480.178.575,0,0,2020-12-08 00:15:00,1,12,2020,4,spain,comunidad de madrid,madrid,28042
2020-11-28 00:00:00,10:40:00,10,latina,fall,clear,bicycle,driver,51 to 60,male,severe,438.648.538,4.473.709.093,0,0,2020-11-28 10:40:00,1,11,2020,4,spain,comunidad de madrid,madrid,28047
2020-12-09 00:00:00,10:00:00,1,centro,side collision,clear,bicycle,driver,31 to 40,female,mild,439.286.043,4.475.791.012,0,0,2020-12-09 10:00:00,1,12,2020,4,spain,comunidad de madrid,madrid,28012
2020-12-09 00:00:00,14:50:00,8,fuencarral-el pardo,side collision,clear,bicycle,driver,21 to 30,male,mild,441.867.080,4.482.466.602,0,0,2020-12-09 14:50:00,1,12,2020,4,spain,comunidad de madrid,madrid,28048
2020-12-10 00:00:00,18:35:00,19,vicálvaro,lateral front collision,clear,bicycle,driver,younger than 21,male,severe,448.270.500,4.473.322.340,0,0,2020-12-10 18:35:00,1,12,2020,4,spain,comunidad de madrid,madrid,28052
2020-12-11 00:00:00,0:30:00,7,chamberí,fall,clear,bicycle,driver,41 to 50,female,mild,440.145.444,4.475.742.435,0,0,2020-12-11 00:30:00,1,12,2020,4,spain,comunidad de madrid,madrid,28010
2020-12-11 00:00:00,15:30:00,6,tetuán,rear,cloudy,bicycle,driver,31 to 40,male,unknown,440.540.846,4.479.135.900,0,0,2020-12-11 15:30:00,1,12,2020,4,spain,comunidad de madrid,madrid,28013
2020-12-09 00:00:00,19:54:00,16,hortaleza,rear,unknown,bicycle,driver,over 60,male,mild,445.547.608,4.482.289.834,0,0,2020-12-09 19:54:00,1,12,2020,4,spain,comunidad de madrid,madrid,28004
2020-12-11 00:00:00,18:20:00,6,tetuán,rear,clear,bicycle,driver,31 to 40,male,unknown,440.530.156,4.478.247.000,0,0,2020-12-11 18:20:00,1,12,2020,4,spain,comunidad de madrid,madrid,28013
2020-12-11 00:00:00,8:30:00,5,chamartín,fall,cloudy,epa bicycle,driver,21 to 30,female,mild,441.832.707,4.478.174.274,0,0,2020-12-11 08:30:00,1,12,2020,4,spain,comunidad de madrid,madrid,28036
2020-12-02 00:00:00,8:05:00,1,centro,side collision,cloudy,bicycle,driver,41 to 50,female,mild,439.202.832,4.473.948.139,0,0,2020-12-02 08:05:00,1,12,2020,4,spain,comunidad de madrid,madrid,28012
2020-12-12 00:00:00,8:45:00,3,retiro,fall,clear,bicycle,driver,31 to 40,female,severe,443.203.827,4.473.948.642,0,0,2020-12-12 08:45:00,1,12,2020,4,spain,comunidad de madrid,madrid,28009
2020-12-13 00:00:00,0:20:00,6,tetuán,lateral front collision,clear,bicycle,driver,21 to 30,male,mild,440.122.611,4.478.210.119,0,0,2020-12-13 00:20:00,1,12,2020,4,spain,comunidad de madrid,madrid,28013
2020-12-07 00:00:00,14:30:00,9,moncloa-aravaca,fall,clear,bicycle,driver,51 to 60,male,mild,439.524.268,4.474.879.157,0,0,2020-12-07 14:30:00,1,12,2020,4,spain,comunidad de madrid,madrid,28011
2020-12-08 00:00:00,13:00:00,9,moncloa-aravaca,fall,clear,epa bicycle,driver,21 to 30,male,mild,439.441.206,4.474.791.248,0,0,2020-12-08 13:00:00,1,12,2020,4,spain,comunidad de madrid,madrid,28011
2020-12-13 00:00:00,11:10:00,2,arganzuela,run over a person,clear,bicycle,driver,41 to 50,male,low,440.335.279,4.471.754.376,0,0,2020-12-13 11:10:00,1,12,2020,4,spain,comunidad de madrid,madrid,28005
2020-12-13 00:00:00,11:10:00,2,arganzuela,run over a person,clear,bicycle,pedestrian,51 to 60,male,mild,440.335.279,4.471.754.376,0,0,2020-12-13 11:10:00,1,12,2020,4,spain,comunidad de madrid,madrid,28005
2020-12-11 00:00:00,11:00:00,9,moncloa-aravaca,fall,cloudy,epa bicycle,driver,31 to 40,female,mild,439.055.311,4.476.182.966,0,0,2020-12-11 11:00:00,1,12,2020,4,spain,comunidad de madrid,madrid,28011
2020-12-16 00:00:00,8:27:00,15,ciudad lineal,lateral front collision,clear,bicycle,driver,41 to 50,female,deceased,446.068.722,4.476.190.329,0,0,2020-12-16 08:27:00,1,12,2020,4,spain,comunidad de madrid,madrid,28027
2020-12-16 00:00:00,8:35:00,20,san blas-canillejas,lateral front collision,clear,bicycle,driver,41 to 50,male,mild,448.254.003,4.473.720.469,0,0,2020-12-16 08:35:00,1,12,2020,4,spain,comunidad de madrid,madrid,28022
2020-12-15 00:00:00,20:05:00,4,salamanca,rear,clear,bicycle,driver,younger than 21,male,mild,443.399.291,4.475.570.346,0,0,2020-12-15 20:05:00,1,12,2020,4,spain,comunidad de madrid,madrid,28020
2020-12-16 00:00:00,10:55:00,5,chamartín,fall,cloudy,bicycle,driver,21 to 30,male,mild,441.698.253,4.480.188.090,0,0,2020-12-16 10:55:00,1,12,2020,4,spain,comunidad de madrid,madrid,28036
2020-12-17 00:00:00,14:30:00,7,chamberí,fall,clear,bicycle,driver,over 60,male,low,440.412.600,4.475.654.378,0,0,2020-12-17 14:30:00,1,12,2020,4,spain,comunidad de madrid,madrid,28010
2020-12-17 00:00:00,17:45:00,4,salamanca,fall,clear,bicycle,driver,51 to 60,female,mild,442.129.855,4.475.601.345,0,0,2020-12-17 17:45:00,1,12,2020,4,spain,comunidad de madrid,madrid,28020
2020-12-17 00:00:00,21:25:00,15,ciudad lineal,lateral front collision,clear,bicycle,driver,younger than 21,male,unknown,445.553.849,4.476.358.872,0,0,2020-12-17 21:25:00,1,12,2020,4,spain,comunidad de madrid,madrid,28027
2020-12-16 00:00:00,12:23:00,9,moncloa-aravaca,fall,clear,bicycle,driver,31 to 40,female,mild,438.597.612,4.474.491.733,0,0,2020-12-16 12:23:00,1,12,2020,4,spain,comunidad de madrid,madrid,28011
2020-12-17 00:00:00,20:30:00,19,vicálvaro,fall,clear,bicycle,driver,21 to 30,male,mild,447.468.250,4.472.454.513,0,0,2020-12-17 20:30:00,1,12,2020,4,spain,comunidad de madrid,madrid,28052
2020-12-17 00:00:00,20:30:00,19,vicálvaro,fall,clear,bicycle,pedestrian,41 to 50,female,low,447.468.250,4.472.454.513,0,0,2020-12-17 20:30:00,1,12,2020,4,spain,comunidad de madrid,madrid,28052
2020-12-18 00:00:00,18:20:00,20,san blas-canillejas,fall,cloudy,bicycle,driver,51 to 60,male,mild,446.841.407,4.476.880.997,0,0,2020-12-18 18:20:00,1,12,2020,4,spain,comunidad de madrid,madrid,28022
2020-12-19 00:00:00,0:00:00,13,puente de vallecas,rear,clear,epa bicycle,driver,21 to 30,male,low,444.444.464,4.471.427.534,0,0,2020-12-19 00:00:00,1,12,2020,4,spain,comunidad de madrid,madrid,28053
2020-12-20 00:00:00,16:30:00,10,latina,fall,clear,bicycle,driver,younger than 21,male,mild,435.330.644,4.470.388.227,0,0,2020-12-20 16:30:00,1,12,2020,4,spain,comunidad de madrid,madrid,28047
2020-12-20 00:00:00,11:45:00,3,retiro,side collision,clear,bicycle,driver,41 to 50,female,mild,441.353.348,4.473.292.441,0,0,2020-12-20 11:45:00,1,12,2020,4,spain,comunidad de madrid,madrid,28009
2020-12-20 00:00:00,13:25:00,14,moratalaz,fall,clear,bicycle,driver,21 to 30,male,mild,446.392.544,4.471.808.956,0,0,2020-12-20 13:25:00,1,12,2020,4,spain,comunidad de madrid,madrid,28030
2020-12-22 00:00:00,17:40:00,20,san blas-canillejas,fall,cloudy,bicycle,driver,21 to 30,male,mild,446.621.151,4.476.801.514,0,0,2020-12-22 17:40:00,1,12,2020,4,spain,comunidad de madrid,madrid,28022
2020-12-22 00:00:00,23:00:00,6,tetuán,lateral front collision,clear,epa bicycle,driver,21 to 30,female,mild,440.626.331,4.477.583.986,0,0,2020-12-22 23:00:00,1,12,2020,4,spain,comunidad de madrid,madrid,28013
2020-12-22 00:00:00,23:45:00,3,retiro,lateral front collision,clear,bicycle,driver,41 to 50,male,mild,441.170.746,4.474.276.771,0,0,2020-12-22 23:45:00,1,12,2020,4,spain,comunidad de madrid,madrid,28009
2020-12-23 00:00:00,21:55:00,9,moncloa-aravaca,front collision,clear,epa bicycle,driver,31 to 40,male,mild,439.214.463,4.475.219.756,0,0,2020-12-23 21:55:00,1,12,2020,4,spain,comunidad de madrid,madrid,28011
2020-12-24 00:00:00,0:10:00,2,arganzuela,side collision,clear,bicycle,driver,31 to 40,male,low,442.488.181,4.468.973.476,0,0,2020-12-24 00:10:00,1,12,2020,4,spain,comunidad de madrid,madrid,28005
2020-12-24 00:00:00,18:35:00,3,retiro,rear,clear,bicycle,driver,21 to 30,male,unknown,441.188.641,4.473.942.286,0,0,2020-12-24 18:35:00,1,12,2020,4,spain,comunidad de madrid,madrid,28009
2020-12-26 00:00:00,15:45:00,3,retiro,side collision,clear,epa bicycle,driver,21 to 30,male,low,441.607.082,4.473.089.595,0,0,2020-12-26 15:45:00,1,12,2020,4,spain,comunidad de madrid,madrid,28009
2020-12-26 00:00:00,15:45:00,3,retiro,side collision,clear,epa bicycle,driver,21 to 30,female,mild,441.607.082,4.473.089.595,0,0,2020-12-26 15:45:00,1,12,2020,4,spain,comunidad de madrid,madrid,28009
2020-12-27 00:00:00,12:20:00,3,retiro,lateral front collision,clear,bicycle,driver,31 to 40,female,mild,441.212.724,4.474.146.362,0,0,2020-12-27 12:20:00,1,12,2020,4,spain,comunidad de madrid,madrid,28009
2020-12-30 00:00:00,14:15:00,8,fuencarral-el pardo,lateral front collision,clear,bicycle,driver,41 to 50,male,unknown,440.944.786,4.484.312.533,0,0,2020-12-30 14:15:00,1,12,2020,4,spain,comunidad de madrid,madrid,28048
2020-12-30 00:00:00,20:55:00,3,retiro,fall,clear,bicycle,driver,younger than 21,male,mild,441.697.302,4.473.488.912,0,0,2020-12-30 20:55:00,1,12,2020,4,spain,comunidad de madrid,madrid,28009
2020-12-21 00:00:00,10:00:00,9,moncloa-aravaca,fall,clear,bicycle,driver,41 to 50,male,mild,438.440.137,4.476.822.372,0,0,2020-12-21 10:00:00,1,12,2020,4,spain,comunidad de madrid,madrid,28011
2020-12-31 00:00:00,11:25:00,7,chamberí,lateral front collision,clear,bicycle,driver,31 to 40,male,low,439.941.964,4.476.827.909,0,0,2020-12-31 11:25:00,1,12,2020,4,spain,comunidad de madrid,madrid,28010
2020-12-29 00:00:00,12:50:00,10,latina,multiple collision,clear,bicycle,driver,51 to 60,male,unknown,434.171.091,4.470.421.917,0,0,2020-12-29 12:50:00,1,12,2020,4,spain,comunidad de madrid,madrid,28047
2020-12-29 00:00:00,12:50:00,10,latina,multiple collision,clear,bicycle,driver,over 60,male,unknown,434.171.091,4.470.421.917,0,0,2020-12-29 12:50:00,1,12,2020,4,spain,comunidad de madrid,madrid,28047
2020-12-30 00:00:00,12:00:00,2,arganzuela,fall,clear,bicycle,driver,21 to 30,male,mild,441.081.048,4.473.102.420,0,0,2020-12-30 12:00:00,1,12,2020,4,spain,comunidad de madrid,madrid,28005
2020-12-31 00:00:00,19:00:00,4,salamanca,rear,cloudy,epa bicycle,driver,31 to 40,female,mild,441.612.973,4.474.966.991,0,0,2020-12-31 19:00:00,1,12,2020,4,spain,comunidad de madrid,madrid,28020
2020-12-28 00:00:00,19:30:00,16,hortaleza,fall,unknown,bicycle,driver,31 to 40,male,unknown,444.411.407,4.482.759.142,0,0,2020-12-28 19:30:00,1,12,2020,4,spain,comunidad de madrid,madrid,28004
2020-12-27 00:00:00,12:15:00,16,hortaleza,fall,clear,bicycle,driver,41 to 50,male,mild,447.965.280,4.482.185.652,0,0,2020-12-27 12:15:00,1,12,2020,4,spain,comunidad de madrid,madrid,28004
2020-12-27 00:00:00,12:15:00,16,hortaleza,fall,clear,bicycle,driver,41 to 50,male,low,447.965.280,4.482.185.652,0,0,2020-12-27 12:15:00,1,12,2020,4,spain,comunidad de madrid,madrid,28004
2020-12-26 00:00:00,13:30:00,16,hortaleza,lateral front collision,clear,bicycle,driver,over 60,male,mild,446.847.969,4.481.561.625,0,0,2020-12-26 13:30:00,1,12,2020,4,spain,comunidad de madrid,madrid,28004
2020-12-18 00:00:00,17:20:00,16,hortaleza,rear,clear,bicycle,driver,younger than 21,male,mild,444.773.644,4.479.818.013,0,0,2020-12-18 17:20:00,1,12,2020,4,spain,comunidad de madrid,madrid,28004
2021-01-01 00:00:00,11:38:00,14,moratalaz,fall,clear,bicycle,driver,41 to 50,male,mild,446.426.917,4.473.586.644,0,0,2021-01-01 11:38:00,1,1,2021,1,spain,comunidad de madrid,madrid,28030
2021-01-04 00:00:00,11:30:00,20,san blas-canillejas,fall,clear,bicycle,driver,younger than 21,male,low,448.606.811,4.476.216.426,0,0,2021-01-04 11:30:00,1,1,2021,1,spain,comunidad de madrid,madrid,28022
2021-01-04 00:00:00,11:30:00,20,san blas-canillejas,fall,clear,bicycle,driver,younger than 21,male,low,448.606.811,4.476.216.426,0,0,2021-01-04 11:30:00,1,1,2021,1,spain,comunidad de madrid,madrid,28022
2021-01-04 00:00:00,11:30:00,20,san blas-canillejas,fall,clear,bicycle,driver,21 to 30,male,low,448.606.811,4.476.216.426,0,0,2021-01-04 11:30:00,1,1,2021,1,spain,comunidad de madrid,madrid,28022
2021-01-04 00:00:00,11:30:00,20,san blas-canillejas,fall,clear,bicycle,driver,51 to 60,male,mild,448.606.811,4.476.216.426,0,0,2021-01-04 11:30:00,1,1,2021,1,spain,comunidad de madrid,madrid,28022
2021-01-05 00:00:00,16:35:00,1,centro,lateral front collision,clear,bicycle,driver,younger than 21,male,unknown,441.247.199,4.473.344.602,0,0,2021-01-05 16:35:00,1,1,2021,1,spain,comunidad de madrid,madrid,28012
2021-01-04 00:00:00,10:40:00,3,retiro,rear,clear,bicycle,driver,41 to 50,male,mild,441.234.198,4.473.665.549,0,0,2021-01-04 10:40:00,1,1,2021,1,spain,comunidad de madrid,madrid,28009
2021-01-11 00:00:00,22:45:00,1,centro,fall,clear,epa bicycle,driver,31 to 40,male,mild,440.481.239,4.473.121.778,0,0,2021-01-11 22:45:00,1,1,2021,1,spain,comunidad de madrid,madrid,28012
2021-01-11 00:00:00,14:15:00,17,villaverde,crash against fixed obstacle,clear,epa bicycle,driver,over 60,female,mild,440.732.694,4.465.853.989,0,0,2021-01-11 14:15:00,1,1,2021,1,spain,comunidad de madrid,madrid,28021
2021-01-16 00:00:00,18:50:00,3,retiro,rear,clear,bicycle,driver,21 to 30,male,severe,442.463.949,4.472.700.083,0,0,2021-01-16 18:50:00,1,1,2021,1,spain,comunidad de madrid,madrid,28009
2021-01-17 00:00:00,20:45:00,2,arganzuela,fall,clear,epa bicycle,driver,21 to 30,female,mild,440.409.841,4.472.166.890,0,0,2021-01-17 20:45:00,1,1,2021,1,spain,comunidad de madrid,madrid,28005
2021-01-18 00:00:00,22:42:00,2,arganzuela,rear,clear,bicycle,driver,21 to 30,male,mild,440.509.269,4.472.989.719,0,0,2021-01-18 22:42:00,1,1,2021,1,spain,comunidad de madrid,madrid,28005
2021-01-22 00:00:00,23:25:00,7,chamberí,fall,unknown,bicycle,driver,21 to 30,male,unknown,440.301.279,4.477.558.392,0,0,2021-01-22 23:25:00,1,1,2021,1,spain,comunidad de madrid,madrid,28010
2021-01-23 00:00:00,22:00:00,7,chamberí,lateral front collision,cloudy,epa bicycle,driver,21 to 30,male,mild,440.851.844,4.475.881.307,0,0,2021-01-23 22:00:00,1,1,2021,1,spain,comunidad de madrid,madrid,28010
2021-01-24 00:00:00,15:35:00,1,centro,lateral front collision,unknown,bicycle,driver,31 to 40,male,unknown,441.282.516,4.474.876.579,0,0,2021-01-24 15:35:00,1,1,2021,1,spain,comunidad de madrid,madrid,28012
2021-01-24 00:00:00,1:30:00,1,centro,run over a person,clear,bicycle,driver,31 to 40,male,low,441.181.483,4.474.109.006,0,0,2021-01-24 01:30:00,1,1,2021,1,spain,comunidad de madrid,madrid,28012
2021-01-24 00:00:00,1:30:00,1,centro,run over a person,clear,bicycle,pedestrian,over 60,female,mild,441.181.483,4.474.109.006,0,0,2021-01-24 01:30:00,1,1,2021,1,spain,comunidad de madrid,madrid,28012
2021-01-23 00:00:00,11:40:00,2,arganzuela,side collision,clear,bicycle,driver,41 to 50,male,mild,439.662.096,4.472.355.812,0,0,2021-01-23 11:40:00,1,1,2021,1,spain,comunidad de madrid,madrid,28005
2021-01-25 00:00:00,19:20:00,4,salamanca,fall,cloudy,epa bicycle,driver,31 to 40,male,mild,442.176.214,4.475.010.498,0,0,2021-01-25 19:20:00,1,1,2021,1,spain,comunidad de madrid,madrid,28020
2021-01-26 00:00:00,7:25:00,2,arganzuela,fall,light rain,bicycle,driver,31 to 40,female,mild,440.650.303,4.472.482.698,0,0,2021-01-26 07:25:00,1,1,2021,1,spain,comunidad de madrid,madrid,28005
2021-01-26 00:00:00,20:25:00,5,chamartín,fall,clear,epa bicycle,driver,31 to 40,female,mild,442.420.404,4.476.850.799,0,0,2021-01-26 20:25:00,1,1,2021,1,spain,comunidad de madrid,madrid,28036
2021-01-26 00:00:00,22:30:00,1,centro,lateral front collision,clear,epa bicycle,driver,younger than 21,male,mild,439.890.253,4.474.372.689,0,0,2021-01-26 22:30:00,1,1,2021,1,spain,comunidad de madrid,madrid,28012
